CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income,Closed_Account
708957183,48,M,0,Unknown,Divorced,Blue,36,3,1,0,2708,2517,191,568,2198,41,864,929,44.06167390756309,0
789175683,49,F,2,College,Married,Silver,38,2,3,2,10741,2517,8224,1087,8352,71,821,234,107.02775730751456,0
721449408,40,F,4,Unknown,Single,Blue,25,6,2,1,2812,2029,783,634,4763,74,762,722,155.6337950285524,0
799711833,50,F,3,College,Married,Blue,44,2,1,3,24735,2296,22439,808,7910,95,557,93,191.3594305049628,0
741344808,39,F,2,Graduate,Married,Blue,32,4,2,4,5634,2057,3577,1399,2905,63,969,365,14.10482171922922,0
759584958,51,F,1,Graduate,Married,Silver,44,4,2,4,33004,2418,30586,923,10156,72,946,73,7.3833385948091745,1
720739083,36,F,2,Post-Graduate,Married,Blue,25,5,2,3,1691,0,1691,865,2716,63,703,0,83.91670356504619,1
721234308,35,F,2,Uneducated,Married,Blue,21,6,2,3,5825,1815,4010,1132,2820,62,879,312,40.6052122823894,0
778397358,42,M,5,Unknown,Married,Blue,22,6,2,4,5096,0,5096,808,2574,43,483,0,68.6973430775106,1
715440558,50,F,1,Graduate,Married,Blue,36,3,1,2,4143,1888,2255,561,3940,74,805,456,116.07220568694174,0
713158083,56,M,2,High School,Single,Blue,46,2,4,4,7327,0,7327,598,2185,41,864,0,155.0519241206348,1
816834933,34,F,4,Graduate,Single,Silver,29,6,2,2,30702,673,30029,721,2652,64,524,22,7.189732417464256,0
779945508,50,F,1,Graduate,Married,Blue,35,5,2,2,3510,1881,1629,66,3808,81,884,536,183.95529361441731,0
758833758,45,M,4,Unknown,Married,Blue,38,4,3,3,1862,845,1017,604,3520,68,889,454,56.34180082939565,0
815845758,56,F,4,High School,Married,Blue,51,4,2,3,14383,0,14383,472,1354,24,714,0,14.529821928590536,0
711799458,41,M,4,Graduate,Single,Blue,36,3,1,1,6507,1452,5055,802,4544,89,854,223,53.91328378114849,0
712555233,59,F,0,Graduate,Single,Blue,48,4,1,2,4205,710,3495,504,2023,38,727,169,53.06140914093703,0
720519333,59,F,2,Unknown,Single,Blue,45,1,3,3,2721,1885,836,853,2594,48,455,693,98.08253808878362,1
715731033,50,M,3,Graduate,Single,Blue,42,3,1,3,33996,949,33047,846,3569,77,571,28,150.13356693089008,0
718086783,50,M,5,Uneducated,Married,Blue,36,2,2,1,13478,0,13478,929,4738,56,867,0,183.89853317290545,0
721080183,33,F,1,Graduate,Single,Blue,20,2,2,3,4883,0,4883,724,4613,82,1,0,44.972125361673534,0
713744058,41,F,3,High School,Married,Blue,36,6,2,3,2359,1509,850,11,5232,78,814,64,188.9223392587155,0
720914358,46,F,3,Graduate,Married,Blue,36,3,2,3,4416,1333,3083,631,4894,84,647,302,153.06368563324213,0
771918033,54,M,4,Graduate,Single,Blue,43,3,4,3,8208,1256,6952,814,4824,83,627,153,80.252097370103,0
822969858,61,F,0,Graduate,Married,Blue,56,4,1,3,5585,1465,4120,1503,1787,31,722,262,128.07931611314416,0
709265208,47,F,4,Graduate,Single,Blue,37,4,3,2,14383,780,6583,66,4422,59,844,542,97.2503675147891,0
714495258,26,M,0,College,Single,Blue,36,4,1,3,14383,479,9593,553,1786,37,37,333,89.38471777364612,0
711947358,49,M,4,Uneducated,Married,Blue,38,2,3,1,18991,1208,17783,727,7716,83,804,64,199.37612088397145,0
708086958,49,F,2,Uneducated,Married,Blue,41,3,5,2,3128,749,2379,598,4369,59,735,239,184.27051748149097,0
769974258,44,M,3,Post-Graduate,Single,Blue,38,5,2,3,19724,0,19724,644,3830,82,673,0,98.46893629990518,0
715206408,31,F,1,High School,Single,Blue,22,5,1,5,6662,0,6662,934,3264,83,766,0,105.11793987825511,0
753534633,42,M,3,High School,Single,Blue,35,4,3,3,7255,0,7255,9,3148,62,824,0,63.92200347967446,0
711160233,32,M,1,High School,Married,Blue,19,2,3,1,12024,0,12024,823,14551,105,78,0,54.241111180745065,0
716441058,45,F,4,High School,Single,Silver,36,2,5,2,14416,0,14416,788,13820,99,65,0,44.20688133686781,0
711673983,44,M,4,Unknown,Single,Blue,36,3,1,2,18721,1568,17153,788,4537,81,8,84,61.70913014560938,0
755273658,52,F,2,Graduate,Married,Blue,45,3,3,3,2548,1683,865,75,2055,54,636,661,19.669410632923245,0
710056758,51,M,4,High School,Single,Blue,36,2,2,4,10017,1850,8167,622,15635,116,681,185,55.628742328844965,0
717385983,30,M,0,Graduate,Married,Blue,21,6,6,2,2490,0,2490,859,1645,30,667,0,152.88251643069088,0
715742658,41,F,3,Graduate,Unknown,Blue,13,1,3,2,6077,1421,4656,739,12489,97,764,234,6.810749927535653,0
786097158,48,M,2,High School,Married,Blue,42,2,3,2,8786,1559,7227,909,8575,92,736,177,45.46405810862779,0
715545933,43,M,5,Graduate,Married,Blue,36,6,2,4,22355,2179,20176,726,14268,99,8,97,172.733437679708,0
721062408,54,M,2,Uneducated,Divorced,Blue,34,4,3,4,6387,1597,4790,689,1294,26,529,25,46.427587335929275,0
708243483,53,M,3,College,Married,Blue,43,4,2,5,14938,1155,13783,995,2248,51,645,77,165.85489435121417,0
710712783,52,F,4,Unknown,Married,Blue,41,3,3,3,2294,1787,507,748,3904,76,854,779,144.19013420119882,0
712900308,44,F,2,College,Single,Blue,34,4,3,3,1751,0,1751,506,2078,37,423,0,20.58001523837447,1
812411058,49,F,0,Uneducated,Single,Blue,44,3,3,2,2094,0,2094,897,2690,46,484,0,6.443179212510586,1
789127533,49,M,4,High School,Divorced,Blue,37,5,2,2,32338,1664,30674,919,3013,83,766,51,99.5868119224906,0
712312908,47,F,4,Unknown,Unknown,Blue,34,6,2,4,2424,0,2424,662,3890,66,65,0,94.4704667199403,0
717392358,60,M,1,Graduate,Married,Blue,50,6,2,2,23412,1078,22334,79,1786,50,786,46,110.66325255669652,0
788766933,46,M,2,Post-Graduate,Married,Blue,26,1,3,1,34516,714,33802,883,14279,97,764,21,117.3480447754264,0
713138433,50,M,3,Graduate,Single,Blue,42,4,2,3,14782,1020,13762,683,3206,54,8,69,71.27141326200217,0
719095533,47,F,4,Uneducated,Married,Blue,39,3,3,3,2680,1652,1028,1132,3382,58,758,616,52.37156881019473,0
814852533,50,M,1,Graduate,Married,Blue,45,3,2,2,16813,1185,15628,552,1482,46,643,7,110.52104964852332,0
714382608,35,F,2,Graduate,Married,Blue,36,4,2,0,2572,1161,1411,569,4315,85,518,451,191.88485010527071,0
720650208,40,F,3,College,Unknown,Blue,22,3,3,3,12588,2005,10583,996,1561,26,1,159,46.06872887350619,0
708679383,44,F,2,Unknown,Unknown,Blue,32,5,1,3,4852,1777,3075,667,1775,55,1037,366,34.63195930235088,0
713307708,64,F,0,Unknown,Married,Blue,55,6,3,2,2895,2517,378,322,1541,37,609,869,59.85754363704473,0
772306383,57,F,3,Unknown,Unknown,Blue,43,5,3,2,1462,0,1462,602,2299,42,312,0,31.141707627102733,1
764211033,50,F,3,Uneducated,Unknown,Blue,43,6,2,1,3199,2517,682,699,4483,87,776,787,59.46171320974827,0
823535133,45,M,2,Uneducated,Unknown,Blue,41,6,2,2,23271,1262,22009,718,1402,34,889,54,102.9918035492301,0
708736608,40,M,3,Graduate,Married,Blue,27,5,3,2,2269,0,2269,572,2108,39,56,0,137.82921945676208,1
714248733,26,F,0,Unknown,Single,Blue,13,4,1,2,4395,1240,3155,662,2272,46,438,282,156.53390744701028,0
714757908,46,M,4,Graduate,Married,Silver,36,4,1,3,34516,1380,33136,66,2163,56,4,4,147.9695527255535,0
715898058,53,M,2,Graduate,Married,Blue,36,5,1,3,11023,0,11023,539,1656,41,367,0,182.2879576310515,0
710698233,37,M,4,Graduate,Married,Blue,28,4,1,2,10021,1203,8818,93,1463,40,1,12,118.27202066779137,0
709759908,46,M,2,Graduate,Married,Blue,36,4,2,2,1939,685,1254,421,4327,84,68,353,61.18224662728608,0
789089958,57,M,2,High School,Single,Silver,45,5,2,3,33211,0,33211,732,3662,81,761,0,77.5726303551346,0
802795608,54,F,2,High School,Single,Blue,48,1,3,2,1517,556,961,622,4981,82,864,367,162.46304116211832,0
789430083,41,F,5,High School,Single,Blue,32,6,1,2,14987,1425,13562,8,4470,83,844,95,43.89501181896776,0
807946833,44,F,2,Graduate,Single,Blue,39,6,3,3,1791,0,1791,735,2771,36,5,0,174.22182732261717,1
709008708,47,M,3,College,Married,Blue,34,2,1,2,8390,0,8390,8,8316,92,704,0,94.00074062868951,0
778936008,46,F,4,High School,Married,Blue,30,3,1,3,5869,0,5869,852,5103,83,844,0,8.72856443747878,0
794567133,52,F,2,High School,Single,Blue,35,5,2,3,1954,808,1146,826,4897,70,795,414,75.7347202859819,0
717472833,42,M,4,Unknown,Single,Blue,32,6,3,5,7260,713,6547,833,4253,73,78,98,114.05606708489358,0
719723658,49,F,2,Uneducated,Single,Blue,39,6,1,3,1768,0,1768,788,4628,90,837,0,4.828893765807152,0
801715383,45,M,4,Graduate,Married,Blue,39,6,3,2,12890,0,12890,576,2216,51,545,0,62.0230952790007,1
717656433,50,F,2,Graduate,Single,Blue,40,1,2,2,2167,988,1179,619,7199,83,729,456,159.08468742854893,0
718890933,45,F,4,Doctorate,Married,Blue,27,3,2,2,14383,0,14383,68,2429,38,652,0,97.6557170972228,1
719466558,60,F,0,High School,Single,Blue,36,3,2,2,4546,0,4546,66,1361,34,308,0,69.67358239926398,0
715480983,55,F,2,College,Single,Blue,36,5,2,3,5719,892,4827,589,3403,68,417,156,56.82285828515887,0
809459733,43,F,4,Unknown,Single,Blue,38,2,1,2,3220,0,3220,782,13339,90,698,0,51.78273571655154,0
714970458,39,F,2,High School,Married,Blue,29,6,1,1,9173,2047,7126,1419,1807,33,737,223,49.18535429984331,0
711005583,37,M,3,High School,Single,Blue,24,1,2,3,3437,1064,2373,851,5110,76,854,31,92.7927889302373,0
778502958,47,M,3,Unknown,Divorced,Silver,35,4,2,5,29812,2031,27781,767,2385,50,515,68,71.42802873626351,0
718284408,43,F,3,Unknown,Married,Blue,30,5,2,2,2415,1452,963,609,3970,68,619,601,54.76620537228882,0
708837858,44,F,4,Doctorate,Unknown,Blue,34,5,2,2,2718,1718,1000,679,4423,68,619,632,6.109732203185558,0
717949983,47,M,1,Uneducated,Married,Blue,36,3,2,3,8168,2137,6031,659,3554,82,822,262,46.51314008049667,0
709269708,45,M,4,Graduate,Single,Platinum,34,2,2,1,34516,1488,33028,732,7281,95,532,43,180.34188589081168,0
714840858,40,F,3,High School,Unknown,Blue,31,5,2,4,2222,1551,671,932,3302,65,585,698,78.2731844112277,0
771886233,48,M,1,Unknown,Married,Silver,37,6,3,5,25270,1090,24180,819,1941,51,1318,43,61.14209619816393,0
720589008,47,F,3,Doctorate,Unknown,Blue,38,1,3,2,4072,1594,2478,678,4317,83,886,391,183.44175056554377,0
772669833,43,M,3,Post-Graduate,Single,Blue,33,4,3,2,16037,0,16037,558,3048,70,75,0,69.00047436822206,0
797495958,42,F,3,Unknown,Unknown,Blue,36,3,2,2,3015,0,3015,927,4277,80,951,0,44.91006737109274,0
715628733,40,F,4,Unknown,Single,Blue,36,6,3,4,7587,0,7587,82,3157,59,844,0,54.09210743382573,0
771527508,60,M,2,Graduate,Single,Blue,48,3,4,1,10886,1145,9741,749,3488,66,535,105,61.39032394159585,0
789200208,40,F,4,Uneducated,Married,Blue,29,2,3,3,3326,2181,1145,827,13583,110,746,656,163.38051264174285,0
713068833,44,F,3,Uneducated,Single,Blue,32,2,2,1,14383,894,5443,762,4687,85,932,622,82.67062450759113,0
711296508,49,F,3,Graduate,Single,Blue,42,5,2,3,2608,2455,153,886,4776,85,889,941,88.78092970699072,0
709745508,58,F,2,Unknown,Divorced,Blue,47,1,4,3,2295,0,2295,376,2140,40,429,0,54.149250257760286,1
718829358,40,F,3,Uneducated,Divorced,Blue,32,3,1,2,1956,958,998,789,4977,76,854,49,40.862827738747,0
709470858,51,M,4,College,Married,Silver,31,5,2,1,34516,1254,33262,869,1366,25,786,36,142.96270087361336,0
779138883,50,M,1,Graduate,Married,Blue,34,6,3,4,4702,0,4702,578,1673,44,257,0,65.81814290955663,0
711790308,54,F,0,High School,Unknown,Blue,34,4,3,3,2223,632,1591,665,2538,49,581,284,168.24254277162254,1
721028283,40,F,4,High School,Married,Blue,28,4,1,3,11494,1160,10334,463,3353,86,593,101,58.783110696822405,0
717822108,60,F,0,Uneducated,Single,Blue,48,3,2,3,3302,2517,785,785,4613,85,932,762,165.8383070025593,0
778760808,52,F,2,Graduate,Married,Blue,39,4,1,3,8431,1862,6569,59,2008,37,682,221,163.68961255066097,0
720353808,34,M,3,High School,Unknown,Silver,21,1,2,3,34516,0,34516,794,9177,50,1083,0,100.08703138679266,1
719242533,41,M,5,High School,Married,Blue,33,5,3,3,22770,2517,20253,994,1882,38,652,111,60.203743050806224,0
812618883,47,M,2,High School,Divorced,Silver,42,1,2,2,34516,2019,32497,706,7774,95,583,58,96.43855891190468,0
712817808,39,M,2,Graduate,Married,Blue,23,5,2,1,4761,1561,3200,69,2045,53,165,328,61.65918136946857,0
789775308,54,F,2,Doctorate,Divorced,Blue,43,6,1,3,14383,1120,3183,817,4880,77,75,779,148.4835418406874,0
711348033,50,M,2,Graduate,Married,Blue,40,4,3,2,5435,1243,4192,749,16202,117,671,229,43.636131533421576,0
718162908,55,M,3,College,Married,Blue,42,3,2,1,26101,614,25487,397,1472,48,412,24,114.68470740132034,0
713081583,51,F,4,Unknown,Married,Blue,32,2,2,3,2350,1272,1078,873,4647,86,911,541,102.21168650314212,0
789662283,50,F,3,High School,Married,Blue,33,3,3,4,2140,0,2140,765,2915,50,316,0,7.852268777787685,1
711359058,46,F,4,High School,Single,Blue,33,3,2,2,3942,1711,2231,61,4622,71,614,434,123.01045870408416,0
718767183,45,F,4,Post-Graduate,Unknown,Blue,36,6,3,1,2192,1464,728,66,4905,89,978,668,164.87418645992875,0
779885358,51,M,0,College,Married,Silver,35,5,1,2,34516,2332,32184,8,4587,82,745,68,132.5529095157981,0
708758658,49,M,4,Graduate,Married,Blue,39,5,1,1,34516,543,33973,745,3951,76,9,16,89.6935960650444,0
717147708,44,M,2,Uneducated,Divorced,Blue,34,6,3,2,3650,1270,2380,792,4250,81,929,348,69.3826477881521,0
715192308,48,M,2,High School,Married,Blue,36,6,5,2,29963,2094,27869,648,1205,28,867,7,199.5632243715227,0
714935883,45,M,3,Uneducated,Married,Blue,36,3,1,1,10619,607,10012,883,4074,65,477,57,42.0171093614772,0
788870283,56,F,3,Graduate,Married,Blue,41,5,4,1,14383,0,14383,796,3778,72,1118,0,103.59886423684657,0
714449283,44,M,4,Uneducated,Unknown,Blue,36,1,3,1,25428,1528,23900,725,13360,97,796,6,103.5999396070838,0
719484408,39,M,3,Uneducated,Married,Blue,36,6,2,4,4759,1459,3300,124,2903,57,9,307,70.42258881498128,0
827984658,49,M,3,Post-Graduate,Married,Blue,45,3,0,4,23870,0,23870,604,1885,39,345,0,87.6316640060395,1
789101883,32,M,3,Unknown,Single,Blue,20,6,2,2,14244,1673,12571,699,2729,66,535,117,120.41921371594071,0
715186608,43,M,4,Graduate,Married,Blue,35,3,2,3,3304,2517,787,741,14565,120,818,762,89.42201897501945,0
716551533,47,F,1,High School,Single,Blue,36,2,1,3,2874,2201,673,718,4779,86,792,766,62.4227115418762,0
708568983,40,M,3,High School,Married,Blue,28,2,3,1,11476,2365,9111,65,8110,113,766,206,71.73191775102168,0
715158483,48,F,3,Graduate,Divorced,Blue,40,3,2,3,3117,1603,1514,1167,1437,37,609,514,6.827912665903568,0
789339633,51,M,2,Uneducated,Divorced,Blue,41,4,2,3,30560,0,30560,721,3736,55,719,0,173.55030024424195,0
720642633,43,F,4,Graduate,Single,Blue,24,6,1,1,6475,1686,4789,699,3837,65,667,26,45.300265164114535,0
717176508,43,F,3,Unknown,Single,Blue,34,5,3,4,2656,1166,1490,586,4171,80,818,439,51.91308530047536,0
714738858,52,F,1,Graduate,Unknown,Blue,36,6,1,3,2873,1714,1159,796,4620,81,884,597,166.23390377499163,0
716279508,48,M,3,College,Married,Blue,41,2,3,3,3430,2517,913,869,2639,46,643,734,81.85976832173765,1
779473308,32,M,0,Uneducated,Single,Blue,14,4,3,3,8186,0,8186,737,2411,67,426,0,67.08528733812273,0
716444733,55,F,2,Graduate,Married,Blue,46,5,3,4,14383,0,14383,907,4271,79,756,0,175.54028630256653,0
715304958,42,F,3,Graduate,Single,Blue,27,6,2,2,2053,0,2053,866,3053,50,562,0,60.31792159192264,1
716981358,40,F,2,Post-Graduate,Married,Blue,32,3,3,0,2107,941,1166,975,4858,73,738,447,29.37227888032794,0
708344358,53,F,3,High School,Married,Blue,45,5,1,3,2495,1354,1141,623,1311,31,476,543,94.24959635362028,0
712237458,47,M,3,Unknown,Married,Blue,28,3,2,2,11629,802,10827,912,3752,78,902,69,176.13782953470945,0
708879483,48,F,1,College,Divorced,Blue,36,6,3,0,4006,1646,2360,746,5006,89,534,411,23.378000129014257,0
713935533,44,M,3,Graduate,Single,Silver,29,5,1,3,19360,870,18490,532,3966,78,902,45,53.20231756195426,0
780237033,63,F,1,Unknown,Married,Blue,49,3,1,3,3141,1819,1322,497,1539,35,522,579,48.757268879562616,0
769137108,43,F,2,Post-Graduate,Married,Blue,37,3,3,1,14383,0,14383,1004,974,28,273,0,144.82273496687412,1
817337958,48,F,5,Doctorate,Married,Blue,33,2,1,3,5814,1176,4638,627,3796,74,1056,202,27.043121587485075,0
713348433,42,F,3,High School,Single,Blue,29,6,3,2,1545,751,794,551,4477,62,59,486,56.14150752779096,0
798489258,59,F,1,Uneducated,Divorced,Blue,53,1,3,1,3709,1197,2512,824,5557,82,1,323,48.68073184043169,0
719131533,29,F,0,Post-Graduate,Divorced,Blue,17,3,2,4,2585,2008,577,1266,3519,73,622,777,161.33941295556724,0
717655458,40,F,2,Uneducated,Unknown,Silver,28,5,3,4,16903,1507,15396,97,3819,61,525,89,42.71497754380107,0
780376683,57,M,1,Graduate,Married,Blue,47,5,3,1,14612,1976,12636,1768,1827,24,3,135,81.57119492068887,0
715760733,58,M,4,High School,Married,Blue,47,6,3,4,7803,1885,5918,531,1199,25,316,242,58.553780633956194,0
789177333,47,F,2,Graduate,Married,Blue,36,6,3,2,1693,1088,605,532,2104,40,739,643,167.52298367209733,1
709064208,43,F,2,Uneducated,Single,Blue,32,4,3,6,1628,275,1353,69,2219,49,531,169,170.92709857970476,1
709009833,54,M,3,Graduate,Married,Blue,44,3,3,3,1655,0,1655,766,4621,67,675,0,59.71341568045318,0
710186958,45,F,3,Unknown,Single,Blue,32,6,3,4,9294,2000,7294,637,4431,82,673,215,168.60840721055865,0
809538783,49,M,1,High School,Single,Blue,44,6,2,3,14383,1058,3803,56,4109,72,8,736,161.618528701365,0
813895458,49,F,0,Unknown,Single,Blue,43,6,3,3,2874,0,2874,676,4617,89,78,0,192.51839481294155,0
712013808,44,F,4,Uneducated,Single,Blue,24,6,3,2,2717,1720,997,869,4196,71,614,633,101.40810268931092,0
821351958,40,F,4,College,Married,Blue,36,6,1,2,14383,0,14383,785,3308,54,1,0,41.63920353166759,0
718298733,40,M,4,High School,Single,Blue,29,3,3,2,12978,0,12978,628,14134,85,7,0,101.50967598892748,0
771881283,42,M,1,Uneducated,Divorced,Blue,30,3,2,2,18570,1892,16678,748,4036,78,773,102,67.53446408547461,0
715341858,54,M,2,Graduate,Married,Blue,46,6,2,3,1982,1289,693,939,1377,49,69,65,110.53212765604258,0
715327683,45,F,4,Post-Graduate,Single,Blue,36,1,3,3,4477,2517,1960,1022,4996,55,486,562,166.07735445722938,1
789497283,50,M,2,High School,Single,Blue,42,1,3,2,34162,1723,32439,429,7572,56,697,5,120.37556262686849,1
819634233,46,F,2,Graduate,Unknown,Blue,40,5,2,2,6568,0,6568,101,1507,33,222,0,186.42359250225127,1
711885258,47,F,4,High School,Married,Blue,31,5,3,4,7711,988,6723,884,2078,42,68,128,186.02480702102184,0
721111233,52,M,2,Graduate,Married,Blue,43,6,3,3,11964,800,11164,954,4853,85,848,67,89.37442489899695,0
719787633,47,M,0,Graduate,Married,Silver,36,3,2,1,34516,1913,32603,84,7535,92,673,55,114.35995073057713,0
720264783,58,F,2,Graduate,Married,Blue,44,4,2,3,5031,1327,3704,553,1433,34,889,264,90.2989496011287,0
711416958,33,F,2,Graduate,Single,Blue,21,3,3,2,5795,0,5795,746,2322,65,585,0,128.3598999492824,0
713889933,59,M,0,Graduate,Single,Blue,48,4,2,2,1638,0,1638,533,1536,44,63,0,44.30623918771744,0
771922008,57,F,2,Unknown,Single,Blue,46,5,2,2,5443,1889,3554,421,4416,64,6,347,185.685530398041,0
713937558,54,F,2,High School,Married,Blue,36,3,3,3,3892,0,3892,738,4318,74,762,0,45.165954544208944,0
708178608,31,F,0,Graduate,Married,Blue,36,4,2,2,2488,0,2488,105,4226,73,521,0,60.94473572447896,0
720868683,50,F,4,Uneducated,Single,Blue,22,5,2,3,7853,1343,6510,491,1814,37,37,171,44.99738182872534,0
715412583,51,M,3,Post-Graduate,Married,Blue,36,6,1,4,7925,1445,6480,75,3815,65,806,182,40.28257815632969,0
717547383,43,F,2,Graduate,Married,Blue,32,2,3,1,2890,1392,1498,736,4233,77,791,482,197.3149374127388,0
714267858,44,F,2,High School,Single,Blue,37,6,2,1,4559,1680,2879,628,4934,76,949,369,98.43831351026893,0
709035708,38,F,0,Unknown,Married,Blue,36,4,2,3,1841,1246,595,759,1819,35,522,677,135.83295214921236,0
716022258,51,F,3,College,Single,Blue,36,3,3,3,8960,2222,6738,382,1853,40,333,248,81.41126092523336,1
719048133,52,F,2,Uneducated,Married,Blue,42,6,3,0,5456,0,5456,337,3470,65,625,0,27.628487069159743,0
713713983,42,F,4,Graduate,Single,Blue,33,4,2,2,2899,1952,947,667,4906,94,679,673,33.299507945775986,0
721437333,46,M,2,Graduate,Single,Blue,36,2,2,2,5054,2517,2537,605,2027,39,393,498,109.27335982210934,1
715132758,52,F,2,College,Divorced,Gold,43,2,2,3,23981,2114,21867,721,15281,100,724,88,55.30618623830378,0
718634058,48,F,2,High School,Unknown,Blue,31,2,2,1,7660,764,6896,877,14844,100,695,1,149.68176470138133,0
790023408,47,F,3,Unknown,Single,Blue,39,6,2,1,2915,2422,493,576,4037,83,766,831,120.13578629121184,0
709930758,41,M,2,Uneducated,Married,Blue,30,5,3,3,11107,1222,9885,538,1506,33,941,11,52.49228645116091,0
720521808,38,M,1,Graduate,Single,Blue,19,6,3,2,25662,1515,24147,556,1484,36,636,59,118.10305849649012,0
708584208,36,F,2,Graduate,Unknown,Blue,36,5,2,4,3111,2517,594,646,2367,41,519,809,129.44933050312102,1
720756708,52,F,3,Unknown,Married,Blue,41,6,3,2,2622,1549,1073,1321,1878,30,1143,591,31.783368531614546,0
750690258,49,F,2,Graduate,Married,Blue,39,2,3,3,2821,1995,826,62,8220,103,635,707,102.7818335685879,0
805543158,52,M,3,Graduate,Married,Blue,47,5,3,3,11086,2207,8879,869,1523,40,1105,199,197.56595391780135,0
710728458,62,F,1,Unknown,Single,Blue,36,3,3,2,7075,1396,5679,532,4409,75,531,197,153.71187697164714,0
713271708,46,M,3,Uneducated,Married,Silver,33,5,2,2,12685,0,12685,674,4454,74,574,0,66.65399046614766,0
711458583,47,M,2,College,Married,Silver,35,2,1,1,34516,1349,33167,674,8582,106,767,39,64.61389997508377,0
708884658,48,F,2,Graduate,Married,Blue,31,5,1,1,2315,1565,750,873,4828,90,8,676,81.8704002071172,0
778706508,43,M,4,College,Married,Blue,24,3,5,4,6231,0,6231,1054,1448,30,875,0,74.49463289696723,0
789579033,43,M,3,Graduate,Unknown,Blue,36,2,3,3,4878,2098,2780,665,5021,84,68,43,56.27059073653072,0
713927283,39,F,1,Graduate,Single,Blue,34,3,1,1,2884,2517,367,693,4809,87,74,873,68.9499672036618,0
788752833,52,F,2,High School,Divorced,Blue,32,6,3,4,2427,1581,846,694,3857,69,816,651,171.92977569065988,0
773448558,46,M,3,Graduate,Divorced,Blue,40,6,3,3,3673,2292,1381,637,1257,34,545,624,116.0324717592448,0
714024858,36,M,3,High School,Married,Blue,27,3,1,2,7056,0,7056,815,1739,35,842,0,108.88086404651403,0
721365033,37,M,3,Uneducated,Single,Blue,36,3,2,4,1696,0,1696,857,2095,43,536,0,46.521824933588505,1
711598533,43,M,1,High School,Married,Blue,36,1,2,3,4255,1729,2526,55,3607,75,471,406,64.44284031167626,0
712378983,54,M,1,Unknown,Single,Blue,47,5,6,5,7570,965,6605,709,2599,61,848,127,87.26134833879769,1
